,date,辆啊,FLUC_TP_CD,PRV_DD_CMPR,UPDN_RATE,OPNPRC_IDX,绊啊,历啊,芭贰樊,芭贰措陛,惑厘矫啊醚咀,index_name
698,2020/06/18,"1,736.76",1,19.10,1.11,"1,723.23","1,737.20","1,717.45","462,882,872","1,609,296,653,364","63,509,551,239,405",内胶乔 家屈林
699,2020/06/17,"1,717.66",2,-2.34,-0.14,"1,711.01","1,730.26","1,684.70","461,094,726","1,696,916,744,977","62,808,901,203,683",内胶乔 家屈林
700,2020/06/16,"1,720.00",1,73.46,4.46,"1,684.46","1,720.69","1,684.29","608,721,625","1,502,059,516,452","62,870,533,875,894",内胶乔 家屈林
701,2020/06/15,"1,646.54",2,-94.25,-5.41,"1,740.87","1,743.39","1,646.54","641,786,847","1,767,406,391,903","60,180,432,644,653",内胶乔 家屈林
702,2020/06/12,"1,740.79",2,-37.58,-2.11,"1,697.61","1,740.79","1,691.20","340,618,218","1,422,176,152,548","63,660,051,544,979",内胶乔 家屈林
703,2020/06/11,"1,778.37",2,-23.30,-1.29,"1,804.16","1,804.25","1,772.69","393,515,969","1,780,199,917,977","65,029,830,912,128",内胶乔 家屈林
704,2020/06/10,"1,801.67",2,-5.60,-0.31,"1,806.66","1,806.66","1,794.27","332,261,222","1,250,929,113,696","65,895,949,899,247",内胶乔 家屈林
705,2020/06/09,"1,807.27",1,4.16,0.23,"1,808.12","1,810.92","1,792.14","393,005,173","1,636,223,682,742","66,102,175,012,968",内胶乔 家屈林
706,2020/06/08,"1,803.11",1,7.88,0.44,"1,804.93","1,805.83","1,794.28","482,763,269","1,710,498,472,208","65,949,543,280,427",内胶乔 家屈林
707,2020/06/05,"1,795.23",1,15.01,0.84,"1,784.75","1,795.83","1,774.47","443,525,746","1,557,309,844,113","65,652,936,984,676",内胶乔 家屈林
708,2020/06/04,"1,780.22",1,4.56,0.26,"1,787.14","1,789.23","1,766.01","881,444,141","2,715,190,437,876","65,091,712,309,624",内胶乔 家屈林
709,2020/06/03,"1,775.66",1,1.94,0.11,"1,782.14","1,785.92","1,769.28","552,278,923","1,714,221,536,375","64,900,368,356,341",内胶乔 家屈林
710,2020/06/02,"1,773.72",1,21.05,1.20,"1,761.62","1,773.72","1,760.39","665,104,808","2,197,726,254,426","64,828,215,666,436",内胶乔 家屈林
711,2020/06/01,"1,752.67",1,24.95,1.44,"1,736.19","1,752.67","1,736.16","730,263,517","1,942,502,431,712","64,051,846,017,883",内胶乔 家屈林
712,2020/05/29,"1,727.72",2,-1.60,-0.09,"1,726.65","1,733.60","1,710.04","680,451,106","2,089,373,510,752","63,160,620,664,671",内胶乔 家屈林
713,2020/05/28,"1,729.32",2,-25.95,-1.48,"1,762.24","1,762.40","1,705.34","746,211,420","2,491,361,601,555","63,215,603,379,802",内胶乔 家屈林
714,2020/05/27,"1,755.27",1,7.86,0.45,"1,755.17","1,760.02","1,746.33","765,330,618","2,742,749,398,391","64,162,937,843,246",内胶乔 家屈林
715,2020/05/26,"1,747.41",1,22.81,1.32,"1,732.66","1,747.41","1,729.96","727,599,388","2,500,490,067,660","63,863,521,788,070",内胶乔 家屈林
716,2020/05/25,"1,724.60",1,13.14,0.77,"1,716.16","1,725.13","1,709.12","405,999,103","1,296,807,109,702","63,041,537,130,384",内胶乔 家屈林
717,2020/05/22,"1,711.46",2,-16.95,-0.98,"1,733.04","1,734.01","1,699.95","572,642,920","2,043,742,708,601","62,560,781,073,842",内胶乔 家屈林
718,2020/05/21,"1,728.41",1,6.00,0.35,"1,733.79","1,734.34","1,726.82","361,119,140","1,287,613,727,179","63,174,197,752,980",内胶乔 家屈林
719,2020/05/20,"1,722.41",1,19.82,1.16,"1,704.47","1,722.41","1,704.47","402,820,550","1,286,321,697,823","62,952,683,220,039",内胶乔 家屈林
720,2020/05/19,"1,702.59",1,15.33,0.91,"1,704.15","1,704.45","1,690.55","384,465,998","1,436,198,974,278","62,249,744,510,821",内胶乔 家屈林
721,2020/05/18,"1,687.26",1,2.98,0.18,"1,688.15","1,690.82","1,673.73","540,119,497","2,161,636,117,491","61,684,413,480,287",内胶乔 家屈林
722,2020/05/15,"1,684.28",1,15.83,0.95,"1,680.24","1,684.43","1,663.06","566,608,930","1,860,930,329,754","61,577,742,786,888",内胶乔 家屈林
723,2020/05/14,"1,668.45",2,-15.18,-0.90,"1,676.37","1,680.09","1,662.61","501,959,230","1,202,503,820,695","60,985,758,803,517",内胶乔 家屈林
724,2020/05/13,"1,683.63",1,6.03,0.36,"1,661.29","1,683.63","1,658.51","392,797,210","1,478,224,081,770","61,553,866,451,470",内胶乔 家屈林
725,2020/05/12,"1,677.60",2,-15.39,-0.91,"1,696.68","1,697.15","1,660.78","441,253,877","1,294,579,491,948","61,319,095,140,823",内胶乔 家屈林
726,2020/05/11,"1,692.99",2,-10.95,-0.64,"1,706.80","1,706.84","1,685.38","326,408,704","961,644,935,224","61,860,873,961,077",内胶乔 家屈林
727,2020/05/08,"1,703.94",1,14.51,0.86,"1,699.06","1,705.33","1,699.06","522,682,717","1,421,222,404,110","62,255,802,317,135",内胶乔 家屈林
728,2020/05/07,"1,689.43",1,15.12,0.90,"1,677.47","1,689.44","1,674.86","559,473,576","1,298,168,305,781","61,723,566,391,605",内胶乔 家屈林
729,2020/05/06,"1,674.31",1,26.90,1.63,"1,662.45","1,674.31","1,662.45","823,110,360","1,783,503,900,475","61,168,394,184,115",内胶乔 家屈林
730,2020/05/04,"1,647.41",1,5.91,0.36,"1,633.27","1,658.88","1,623.93","829,433,750","1,708,065,140,114","60,185,360,219,934",内胶乔 家屈林
731,2020/04/29,"1,641.50",1,11.69,0.72,"1,634.68","1,646.78","1,633.51","1,608,530,199","2,519,164,580,624","59,978,066,325,234",内胶乔 家屈林
732,2020/04/28,"1,629.81",1,9.18,0.57,"1,632.63","1,633.67","1,608.52","682,444,189","2,437,986,926,284","59,549,094,688,958",内胶乔 家屈林
733,2020/04/27,"1,620.63",1,34.73,2.19,"1,598.58","1,621.40","1,598.31","427,779,763","1,323,951,808,182","59,215,598,570,532",内胶乔 家屈林
734,2020/04/24,"1,585.90",2,-19.30,-1.20,"1,601.94","1,605.05","1,573.58","548,642,759","1,547,281,895,373","57,975,908,519,001",内胶乔 家屈林
735,2020/04/23,"1,605.20",1,22.56,1.43,"1,590.50","1,605.20","1,586.76","397,352,577","1,181,662,731,881","58,678,247,169,518",内胶乔 家屈林
736,2020/04/22,"1,582.64",1,11.63,0.74,"1,549.89","1,582.64","1,539.74","494,214,048","1,395,394,291,051","57,842,644,963,326",内胶乔 家屈林
737,2020/04/21,"1,571.01",2,-26.55,-1.66,"1,596.06","1,600.02","1,508.74","715,611,469","1,841,597,491,431","57,400,468,258,106",内胶乔 家屈林
738,2020/04/20,"1,597.56",1,15.23,0.96,"1,592.59","1,607.67","1,584.74","701,039,719","1,529,775,077,803","58,371,035,240,528",内胶乔 家屈林
739,2020/04/17,"1,582.33",1,24.67,1.58,"1,569.74","1,584.35","1,569.52","1,179,572,203","1,562,302,044,726","57,811,936,252,432",内胶乔 家屈林
740,2020/04/16,"1,557.66",1,16.26,1.05,"1,540.09","1,557.69","1,514.39","530,282,199","1,882,102,297,939","56,910,072,993,763",内胶乔 家屈林
741,2020/04/14,"1,541.40",1,31.45,2.08,"1,522.85","1,543.68","1,522.85","526,620,665","1,849,461,144,056","56,453,973,909,702",内胶乔 家屈林
742,2020/04/13,"1,509.95",2,-21.65,-1.41,"1,531.87","1,533.20","1,509.95","650,106,678","1,703,808,767,248","55,302,431,446,263",内胶乔 家屈林
743,2020/04/10,"1,531.60",1,4.83,0.32,"1,535.34","1,536.99","1,482.98","496,192,683","1,565,806,683,009","56,093,556,792,779",内胶乔 家屈林
744,2020/04/09,"1,526.77",1,26.87,1.79,"1,517.88","1,528.46","1,514.50","575,028,650","2,016,014,722,972","55,914,405,509,332",内胶乔 家屈林
745,2020/04/08,"1,499.90",1,17.14,1.16,"1,482.68","1,510.50","1,468.42","507,213,438","2,096,218,907,913","54,930,202,147,879",内胶乔 家屈林
746,2020/04/07,"1,482.76",1,29.76,2.05,"1,480.40","1,485.03","1,456.53","553,910,884","1,542,797,896,544","54,303,984,992,140",内胶乔 家屈林
747,2020/04/06,"1,453.00",1,47.63,3.39,"1,416.65","1,453.00","1,415.86","714,071,348","1,864,668,532,682","53,213,751,807,488",内胶乔 家屈林
748,2020/04/03,"1,405.37",1,14.50,1.04,"1,403.01","1,408.39","1,385.20","516,094,877","1,625,282,987,669","51,468,548,264,389",内胶乔 家屈林
749,2020/04/02,"1,390.87",1,21.72,1.59,"1,374.52","1,390.87","1,343.90","486,883,587","1,454,578,837,767","50,940,119,125,656",内胶乔 家屈林
750,2020/04/01,"1,369.15",2,-5.65,-0.41,"1,373.25","1,411.38","1,363.98","871,783,703","2,223,179,921,387","50,145,881,761,878",内胶乔 家屈林
751,2020/03/31,"1,374.80",1,59.40,4.52,"1,337.03","1,374.80","1,337.03","608,648,553","1,620,925,817,528","50,353,307,404,516",内胶乔 家屈林
752,2020/03/30,"1,315.40",1,38.20,2.99,"1,253.79","1,315.40","1,248.93","409,189,081","1,161,681,519,849","48,102,870,383,410",内胶乔 家屈林
753,2020/03/27,"1,277.20",1,24.93,1.99,"1,292.32","1,309.94","1,239.26","567,329,514","1,364,491,679,451","46,704,574,725,963",内胶乔 家屈林
754,2020/03/26,"1,252.27",1,38.24,3.15,"1,226.62","1,276.59","1,211.27","474,132,289","1,059,820,346,259","45,792,795,719,292",内胶乔 家屈林
755,2020/03/25,"1,214.03",1,69.98,6.12,"1,182.60","1,214.03","1,180.75","394,491,921","825,933,504,200","44,395,114,013,220",内胶乔 家屈林
756,2020/03/24,"1,144.05",1,58.80,5.42,"1,107.06","1,144.05","1,101.44","330,587,390","631,732,062,832","41,838,238,024,161",内胶乔 家屈林
757,2020/03/23,"1,085.25",2,-57.97,-5.07,"1,091.14","1,100.26","1,068.53","316,806,430","580,397,708,084","39,692,796,173,196",内胶乔 家屈林
758,2020/03/20,"1,143.22",1,62.05,5.74,"1,100.89","1,143.26","1,086.00","393,889,610","710,583,924,378","41,810,793,081,214",内胶乔 家屈林
759,2020/03/19,"1,081.17",2,-163.70,-13.15,"1,259.75","1,262.58","1,071.67","505,676,129","861,855,528,055","39,537,999,394,944",内胶乔 家屈林
760,2020/03/18,"1,244.87",2,-47.68,-3.69,"1,306.60","1,313.23","1,244.80","411,953,466","1,127,633,506,440","45,522,803,525,337",内胶乔 家屈林
761,2020/03/17,"1,292.55",2,-17.59,-1.34,"1,258.34","1,310.98","1,236.42","331,953,060","693,956,863,715","47,261,798,037,406",内胶乔 家屈林
762,2020/03/16,"1,310.14",2,-40.70,-3.01,"1,371.69","1,379.39","1,310.14","388,886,982","818,451,750,289","47,894,176,514,025",内胶乔 家屈林
763,2020/03/13,"1,350.84",2,-106.67,-7.32,"1,400.44","1,400.44","1,268.26","577,784,012","987,505,479,636","49,377,351,365,073",内胶乔 家屈林
764,2020/03/12,"1,457.51",2,-84.62,-5.49,"1,529.05","1,530.84","1,443.95","472,569,301","958,543,596,806","53,176,801,627,269",内胶乔 家屈林
765,2020/03/11,"1,542.13",2,-44.23,-2.79,"1,590.57","1,592.76","1,531.42","398,460,289","843,964,044,847","56,264,059,419,591",内胶乔 家屈林
766,2020/03/10,"1,586.36",2,-2.83,-0.18,"1,558.78","1,586.36","1,556.93","375,046,825","986,742,094,059","57,877,658,446,819",内胶乔 家屈林
767,2020/03/09,"1,589.19",2,-66.44,-4.01,"1,636.69","1,636.69","1,588.69","355,844,387","908,010,716,028","57,982,297,506,227",内胶乔 家屈林
768,2020/03/06,"1,655.63",2,-17.78,-1.06,"1,661.95","1,666.08","1,645.33","606,012,017","1,281,376,991,518","60,402,490,390,696",内胶乔 家屈林
769,2020/03/05,"1,673.41",1,22.37,1.35,"1,662.68","1,673.41","1,659.91","384,205,953","1,040,797,913,663","61,042,083,396,700",内胶乔 家屈林
770,2020/03/04,"1,651.04",1,27.04,1.67,"1,620.34","1,651.08","1,620.27","323,124,155","896,235,011,522","60,208,181,932,736",内胶乔 家屈林
771,2020/03/03,"1,624.00",1,13.69,0.85,"1,635.97","1,644.11","1,622.35","343,249,683","1,016,158,681,764","59,218,310,129,639",内胶乔 家屈林
772,2020/03/02,"1,610.31",1,16.01,1.00,"1,597.94","1,611.90","1,580.57","291,809,337","876,447,494,572","58,711,975,827,372",内胶乔 家屈林
773,2020/02/28,"1,594.30",2,-61.53,-3.72,"1,633.07","1,636.71","1,587.10","373,301,457","1,202,538,061,792","58,141,781,788,784",内胶乔 家屈林
774,2020/02/27,"1,655.83",2,-33.27,-1.97,"1,689.97","1,695.41","1,648.71","366,854,619","1,031,292,106,523","60,361,448,942,836",内胶乔 家屈林
775,2020/02/26,"1,689.10",2,-10.67,-0.63,"1,681.18","1,694.99","1,678.85","593,329,811","1,204,714,946,843","61,572,165,082,766",内胶乔 家屈林
776,2020/02/25,"1,699.77",1,22.80,1.36,"1,669.24","1,699.77","1,665.53","1,353,180,467","2,171,076,289,761","61,950,234,302,882",内胶乔 家屈林
777,2020/02/24,"1,676.97",2,-61.75,-3.55,"1,716.61","1,716.61","1,676.87","735,520,267","2,090,842,229,102","61,103,355,585,580",内胶乔 家屈林
778,2020/02/21,"1,738.72",2,-21.09,-1.20,"1,751.46","1,759.61","1,734.87","454,051,252","1,715,818,673,664","63,352,142,495,521",内胶乔 家屈林
779,2020/02/20,"1,759.81",2,-9.98,-0.56,"1,774.21","1,775.71","1,753.99","550,527,365","2,116,810,059,886","64,118,381,100,224",内胶乔 家屈林
780,2020/02/19,"1,769.79",1,2.42,0.14,"1,771.46","1,774.85","1,749.57","412,844,306","1,405,916,116,724","64,471,201,243,202",内胶乔 家屈林
781,2020/02/18,"1,767.37",2,-18.89,-1.06,"1,786.52","1,786.80","1,764.50","297,382,345","1,112,777,638,366","64,386,267,269,126",内胶乔 家屈林
782,2020/02/17,"1,786.26",2,-3.54,-0.20,"1,792.55","1,792.55","1,780.32","335,045,357","1,419,808,640,842","65,074,688,413,149",内胶乔 家屈林
783,2020/02/14,"1,789.80",1,3.43,0.19,"1,790.23","1,791.61","1,784.26","469,824,785","1,503,716,425,694","65,212,440,914,703",内胶乔 家屈林
784,2020/02/13,"1,786.37",2,-8.42,-0.47,"1,795.50","1,798.61","1,779.09","464,028,313","1,195,298,375,123","65,087,066,664,270",内胶乔 家屈林
785,2020/02/12,"1,794.79",1,1.35,0.08,"1,797.56","1,798.30","1,784.89","469,866,362","1,305,167,013,222","65,392,720,817,981",内胶乔 家屈林
786,2020/02/11,"1,793.44",1,6.64,0.37,"1,790.87","1,794.32","1,785.84","384,779,243","1,200,902,578,361","65,343,455,655,895",内胶乔 家屈林
787,2020/02/10,"1,786.80",1,1.85,0.10,"1,783.12","1,786.80","1,778.97","490,425,208","1,227,514,775,339","65,101,750,974,962",内胶乔 家屈林
788,2020/02/07,"1,784.95",1,0.33,0.02,"1,787.26","1,789.36","1,778.25","609,929,155","1,653,538,083,018","65,034,536,287,759",内胶乔 家屈林
789,2020/02/06,"1,784.62",1,28.63,1.63,"1,764.68","1,784.62","1,764.35","492,053,560","1,535,708,110,780","64,983,989,560,503",内胶乔 家屈林
790,2020/02/05,"1,755.99",1,3.73,0.21,"1,761.80","1,767.50","1,749.65","404,937,792","1,307,733,582,076","63,938,925,312,520",内胶乔 家屈林
791,2020/02/04,"1,752.26",1,26.00,1.51,"1,735.29","1,752.26","1,734.02","481,052,653","1,388,948,698,285","63,799,599,222,005",内胶乔 家屈林
792,2020/02/03,"1,726.26",2,-4.05,-0.23,"1,702.03","1,727.45","1,693.72","680,364,251","1,854,393,398,772","62,858,202,941,060",内胶乔 家屈林
793,2020/01/31,"1,730.31",2,-30.32,-1.72,"1,765.58","1,771.36","1,729.18","559,643,025","1,467,960,953,036","62,992,413,034,883",内胶乔 家屈林
794,2020/01/30,"1,760.63",2,-33.65,-1.88,"1,794.58","1,798.03","1,754.40","453,175,079","1,089,380,668,829","64,074,923,668,781",内胶乔 家屈林
795,2020/01/29,"1,794.28",1,5.82,0.33,"1,797.35","1,798.27","1,784.87","562,045,977","1,382,308,090,032","65,307,652,207,516",内胶乔 家屈林
796,2020/01/28,"1,788.46",2,-38.79,-2.12,"1,785.95","1,789.33","1,772.76","612,850,834","1,605,241,545,434","65,084,059,733,662",内胶乔 家屈林
797,2020/01/23,"1,827.25",2,-4.24,-0.23,"1,834.66","1,834.66","1,821.68","382,211,384","1,390,375,446,268","66,507,681,298,563",内胶乔 家屈林
798,2020/01/22,"1,831.49",1,17.89,0.99,"1,814.01","1,831.49","1,813.60","489,060,457","1,511,342,005,604","66,661,602,578,386",内胶乔 家屈林
799,2020/01/21,"1,813.60",2,-11.58,-0.63,"1,825.60","1,831.37","1,811.49","653,280,467","1,322,838,853,094","65,982,300,612,359",内胶乔 家屈林
800,2020/01/20,"1,825.18",2,-11.12,-0.61,"1,840.48","1,840.57","1,821.47","430,925,628","1,193,780,711,202","66,409,747,705,482",内胶乔 家屈林
801,2020/01/17,"1,836.30",2,-0.03,0.00,"1,842.10","1,844.51","1,832.76","469,211,331","1,174,174,297,644","66,659,242,614,997",内胶乔 家屈林
802,2020/01/16,"1,836.33",1,5.23,0.29,"1,837.08","1,840.10","1,830.40","689,163,690","1,725,043,479,303","66,653,058,341,491",内胶乔 家屈林
803,2020/01/15,"1,831.10",1,13.81,0.76,"1,820.53","1,831.22","1,819.39","638,339,457","1,774,314,955,104","66,463,956,943,160",内胶乔 家屈林
804,2020/01/14,"1,817.29",1,2.13,0.12,"1,822.16","1,822.16","1,811.12","687,905,601","1,853,778,923,539","65,924,595,556,446",内胶乔 家屈林
805,2020/01/13,"1,815.16",1,17.28,0.96,"1,800.53","1,815.38","1,799.08","339,498,164","1,326,044,333,168","65,819,981,627,771",内胶乔 家屈林
806,2020/01/10,"1,797.88",1,17.17,0.96,"1,787.40","1,798.47","1,786.11","420,524,902","1,086,787,096,493","65,182,531,322,150",内胶乔 家屈林
807,2020/01/09,"1,780.71",1,32.49,1.86,"1,772.86","1,781.47","1,770.76","434,127,726","1,192,156,627,694","64,548,434,693,152",内胶乔 家屈林
808,2020/01/08,"1,748.22",2,-54.10,-3.00,"1,795.48","1,795.48","1,741.07","720,703,130","2,143,161,698,423","63,359,211,232,432",内胶乔 家屈林
809,2020/01/07,"1,802.32",1,4.14,0.23,"1,804.14","1,810.26","1,799.84","461,188,570","1,316,193,687,835","65,301,886,223,467",内胶乔 家屈林
810,2020/01/06,"1,798.18",2,-28.65,-1.57,"1,812.42","1,812.42","1,792.11","470,154,956","1,274,759,251,676","65,151,111,191,508",内胶乔 家屈林
811,2020/01/03,"1,826.83",1,0.44,0.02,"1,831.25","1,833.67","1,821.75","511,063,241","1,327,400,828,474","66,188,095,836,543",内胶乔 家屈林
812,2020/01/02,"1,826.39",1,16.20,0.89,"1,815.25","1,826.39","1,810.41","391,593,186","887,843,054,777","66,170,439,754,939",内胶乔 家屈林
813,2019/12/30,"1,810.19",1,7.88,0.44,"1,805.18","1,812.11","1,804.51","317,618,168","758,955,932,360","65,583,998,950,967",内胶乔 家屈林
814,2019/12/27,"1,802.31",1,3.84,0.21,"1,790.78","1,802.93","1,790.78","356,517,589","858,434,301,567","65,289,156,878,069",内胶乔 家屈林
815,2019/12/26,"1,798.47",1,17.34,0.97,"1,786.66","1,799.43","1,786.50","457,896,708","800,632,584,321","65,151,960,925,138",内胶乔 家屈林
816,2019/12/24,"1,781.13",2,-9.39,-0.52,"1,791.48","1,792.54","1,779.63","457,802,623","866,437,576,923","64,484,434,727,124",内胶乔 家屈林
817,2019/12/23,"1,790.52",2,-11.77,-0.65,"1,804.78","1,804.98","1,787.76","384,786,283","859,807,388,937","64,765,071,445,098",内胶乔 家屈林
818,2019/12/20,"1,802.29",1,1.64,0.09,"1,804.20","1,805.64","1,800.09","534,341,079","1,016,035,848,778","65,186,826,011,444",内胶乔 家屈林
819,2019/12/19,"1,800.65",2,-0.79,-0.04,"1,803.12","1,805.69","1,797.51","528,034,334","1,266,593,567,321","65,121,963,169,018",内胶乔 家屈林
820,2019/12/18,"1,801.44",1,3.09,0.17,"1,800.21","1,803.39","1,795.19","476,873,857","1,281,379,943,470","65,148,226,833,156",内胶乔 家屈林
821,2019/12/17,"1,798.35",1,4.67,0.26,"1,797.77","1,799.89","1,792.10","462,974,999","1,135,716,661,196","65,025,657,838,447",内胶乔 家屈林
822,2019/12/16,"1,793.68",1,2.74,0.15,"1,794.98","1,796.67","1,790.75","245,640,236","683,440,137,231","64,832,102,619,551",内胶乔 家屈林
823,2019/12/13,"1,790.94",1,15.25,0.86,"1,785.52","1,793.51","1,785.52","390,440,085","1,165,366,927,426","64,720,778,702,549",内胶乔 家屈林
824,2019/12/12,"1,775.69",1,12.73,0.72,"1,766.10","1,775.80","1,766.10","407,797,236","1,296,315,464,356","64,168,641,309,362",内胶乔 家屈林
825,2019/12/11,"1,762.96",1,4.40,0.25,"1,761.26","1,765.03","1,757.10","566,941,816","1,530,894,569,854","63,713,017,650,068",内胶乔 家屈林
826,2019/12/10,"1,758.56",1,1.45,0.08,"1,760.09","1,760.92","1,751.44","369,263,083","1,076,753,608,360","63,599,770,366,531",内胶乔 家屈林
827,2019/12/09,"1,757.11",1,3.60,0.21,"1,758.24","1,762.09","1,753.87","289,241,476","906,326,326,839","63,549,575,112,947",内胶乔 家屈林
828,2019/12/06,"1,753.51",1,19.15,1.10,"1,735.31","1,753.81","1,735.31","321,700,074","860,456,803,794","63,432,691,595,918",内胶乔 家屈林
829,2019/12/05,"1,734.36",2,-10.82,-0.62,"1,751.92","1,753.20","1,723.48","361,628,517","881,229,601,169","62,764,079,247,107",内胶乔 家屈林
830,2019/12/04,"1,745.18",2,-18.63,-1.06,"1,758.15","1,759.52","1,743.66","226,640,161","565,489,153,085","63,153,953,818,760",内胶乔 家屈林
831,2019/12/03,"1,763.81",2,-7.47,-0.42,"1,765.03","1,765.03","1,752.35","321,394,724","713,931,090,381","63,827,531,790,679",内胶乔 家屈林
832,2019/12/02,"1,771.28",2,-2.61,-0.15,"1,778.99","1,779.55","1,768.28","277,903,692","862,718,048,200","64,111,106,677,969",内胶乔 家屈林
833,2019/11/29,"1,773.89",2,-13.25,-0.74,"1,789.75","1,794.30","1,773.47","320,132,685","1,179,613,132,755","64,201,559,253,885",内胶乔 家屈林
834,2019/11/28,"1,787.14",2,-6.03,-0.34,"1,792.70","1,796.60","1,785.54","223,040,914","789,415,850,398","64,672,206,370,132",内胶乔 家屈林
835,2019/11/27,"1,793.17",2,-6.25,-0.35,"1,803.84","1,805.54","1,790.75","255,578,011","799,517,996,147","64,888,948,322,455",内胶乔 家屈林
836,2019/11/26,"1,799.42",1,12.24,0.68,"1,791.64","1,799.99","1,791.46","354,718,739","1,061,307,609,813","65,114,558,531,358",内胶乔 家屈林
